unique_id,display_id,vehicle_type,direction,cardinal_direction,confidence,frame_detected,timestamp,source,source_type,video_file
43c92cfa,38,Bus,northbound,westbound,0.774397611618042,332,2025-10-11T15:18:35.795875,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
505073eb,44,Mini Truck,southbound,eastbound,0.3510113060474396,367,2025-10-11T15:18:39.889811,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
f8aa8860,46,Bus,southbound,westbound,0.8228330016136169,381,2025-10-11T15:18:41.576679,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
4ff6d7c3,51,Car,northbound,stationary,0.33285239338874817,419,2025-10-11T15:18:46.025898,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
10cb6ef6,54,Motor Bike,westbound,southbound,0.3536979556083679,435,2025-10-11T15:18:47.919876,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
7b68e71b,56,Unknown,westbound,stationary,0.5231090188026428,454,2025-10-11T15:18:50.167429,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
e8a739a6,58,Unknown,southbound,stationary,0.5237945914268494,456,2025-10-11T15:18:50.405671,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
9c4df297,63,Car,northbound,westbound,0.4604834318161011,512,2025-10-11T15:18:56.987229,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
c47c39df,66,Mini Truck,eastbound,westbound,0.4368514120578766,526,2025-10-11T15:18:58.616028,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
3492e018,68,Jeep,eastbound,westbound,0.6758973598480225,533,2025-10-11T15:18:59.452006,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
823f0479,67,Van,eastbound,westbound,0.37850677967071533,541,2025-10-11T15:19:00.426011,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
816028d1,73,Car,southbound,westbound,0.4775756597518921,544,2025-10-11T15:19:00.789702,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
8dd1cbdb,75,Car,eastbound,westbound,0.7555572986602783,548,2025-10-11T15:19:02.676140,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
3a8788a3,77,Car,westbound,westbound,0.5392745137214661,553,2025-10-11T15:19:04.435050,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
078fa03a,78,Car,northbound,stationary,0.3232302665710449,558,2025-10-11T15:19:05.023587,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
5b605688,99,Truck (Multi-Axle),southbound,eastbound,0.5544679164886475,858,2025-10-11T15:19:35.705845,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
586d1183,100,Truck (3-Axle),eastbound,eastbound,0.7849568724632263,915,2025-10-11T15:19:39.615589,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
fa943dcd,103,Truck (2-Axle),eastbound,eastbound,0.620812714099884,921,2025-10-11T15:19:40.016881,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
f2102692,102,Car,southbound,eastbound,0.3302834928035736,922,2025-10-11T15:19:40.091008,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
e943c1c3,104,Truck (3-Axle),southbound,eastbound,0.5102579593658447,925,2025-10-11T15:19:40.295655,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
be168698,105,Truck (Multi-Axle),southbound,northbound,0.44990357756614685,930,2025-10-11T15:19:40.655510,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
71e1f883,107,Truck (3-Axle),westbound,eastbound,0.5701742172241211,943,2025-10-11T15:19:41.525582,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
cdf44ca6,106,LCV,northbound,eastbound,0.4521711766719818,943,2025-10-11T15:19:41.525582,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
47282372,111,Car,southbound,eastbound,0.586101233959198,949,2025-10-11T15:19:41.945971,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
cff22e0f,113,Truck (2-Axle),westbound,stationary,0.7102099657058716,954,2025-10-11T15:19:42.307818,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
841c2557,114,Mini Truck,northbound,eastbound,0.6273564696311951,971,2025-10-11T15:19:43.505675,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
1953f1eb,122,Van,eastbound,eastbound,0.8672008514404297,997,2025-10-11T15:19:45.335470,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
2ec59753,119,Mini Truck,westbound,northbound,0.319683700799942,998,2025-10-11T15:19:45.421797,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
39c9f288,123,Bus,westbound,northbound,0.36123520135879517,1000,2025-10-11T15:19:45.575663,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
e5aa06ec,126,Car,eastbound,stationary,0.7437213063240051,1016,2025-10-11T15:19:46.725822,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
a4e055e1,133,Car,northbound,stationary,0.45721790194511414,1038,2025-10-11T15:19:48.305581,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
d186b4fe,132,Mini Truck,northbound,stationary,0.3952982723712921,1049,2025-10-11T15:19:49.105640,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
8597aeb0,142,Van,eastbound,westbound,0.34628990292549133,1112,2025-10-11T15:19:53.399762,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
5e4363e1,146,Car,eastbound,westbound,0.5774520635604858,1123,2025-10-11T15:19:54.146070,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
6bec4711,144,Car,southbound,northbound,0.8198674321174622,1125,2025-10-11T15:19:54.282945,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
074aa540,147,Mini Truck,southbound,westbound,0.45050719380378723,1129,2025-10-11T15:19:54.549266,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
ba023a9c,158,Car,southbound,westbound,0.662388801574707,1150,2025-10-11T15:19:56.036547,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
6ec15991,162,Jeep,westbound,northbound,0.6652931571006775,1159,2025-10-11T15:19:56.635501,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
3ac48479,177,Car,southbound,westbound,0.4358949363231659,1184,2025-10-11T15:19:58.375947,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
f1b66365,181,Mini Truck,westbound,westbound,0.38968926668167114,1198,2025-10-11T15:19:59.345741,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
3628f1b7,183,Car,northbound,stationary,0.41737300157546997,1267,2025-10-11T15:20:04.095504,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
02f9fa54,184,Car,southbound,eastbound,0.4854212999343872,1284,2025-10-11T15:20:05.245541,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
13ccbb23,187,Bus,eastbound,westbound,0.302829384803772,1292,2025-10-11T15:20:05.825743,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
7615858a,188,Van,westbound,eastbound,0.6780691742897034,1296,2025-10-11T15:20:06.105677,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
17c338e0,189,Jeep,westbound,northbound,0.7723884582519531,1301,2025-10-11T15:20:06.445792,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
5dfee3da,191,Car,westbound,northbound,0.6413339972496033,1310,2025-10-11T15:20:07.065598,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
fa0e9da8,194,Mini Truck,eastbound,westbound,0.45507535338401794,1327,2025-10-11T15:20:08.265672,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
b34f807e,197,LCV,eastbound,westbound,0.4089655876159668,1332,2025-10-11T15:20:08.594792,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
4d66f266,196,Jeep,eastbound,westbound,0.6113173961639404,1335,2025-10-11T15:20:08.825836,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
ede32d34,201,Truck (2-Axle),southbound,westbound,0.4312325119972229,1352,2025-10-11T15:20:10.075816,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
f71d9c87,203,Bus,southbound,westbound,0.6143844127655029,1359,2025-10-11T15:20:10.535668,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
f60b49b3,211,Car,southbound,eastbound,0.6955418586730957,1494,2025-10-11T15:20:19.825643,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
eab8e6de,212,Truck (Multi-Axle),southbound,eastbound,0.4320743978023529,1500,2025-10-11T15:20:20.225514,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
e0adce39,213,Truck (3-Axle),westbound,eastbound,0.5793740153312683,1506,2025-10-11T15:20:20.625745,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
1e4957cf,215,Car,westbound,westbound,0.32606756687164307,1518,2025-10-11T15:20:21.424312,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
bbb1590b,218,LCV,eastbound,eastbound,0.4914631247520447,1538,2025-10-11T15:20:22.755856,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
8e0a2fbd,225,Car,eastbound,westbound,0.3579326272010803,1560,2025-10-11T15:20:24.235874,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
bf4d6a61,227,Car,northbound,eastbound,0.3988521099090576,1565,2025-10-11T15:20:24.575893,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
7a57e3c5,229,Bus,northbound,eastbound,0.4076874554157257,1575,2025-10-11T15:20:25.285779,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
eb51c2a0,238,Car,eastbound,eastbound,0.3426585793495178,1814,2025-10-11T15:20:41.105650,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
5d1c8613,239,Car,northbound,stationary,0.35432982444763184,1842,2025-10-11T15:20:42.985594,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
1be5b6c8,241,Unknown,westbound,stationary,0.5621168613433838,1858,2025-10-11T15:20:44.125629,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
50da6c31,244,Van,eastbound,westbound,0.36246126890182495,1913,2025-10-11T15:20:47.875832,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
9a40fe41,250,Unknown,eastbound,southbound,0.39815467596054077,1986,2025-10-11T15:20:52.885788,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
ad5bab78,252,Car,westbound,westbound,0.4626722037792206,1990,2025-10-11T15:20:53.165763,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4,video,E:\Videos\ATCC PROJECT\data\input\04_mid_block\DAY\ch01_20220406183358.mp4
