unique_id,display_id,vehicle_type,direction,cardinal_direction,confidence,frame_detected,timestamp,source_file
61e96d05,47,Car (2-Axle),westbound,eastbound,0.7785570621490479,135,2025-10-11T19:02:19.384684,ch02_20220108175448.mp4
4f87ecdf,55,Mini Truck,eastbound,stationary,0.5471575856208801,154,2025-10-11T19:02:21.357293,ch02_20220108175448.mp4
59a119f4,54,Truck (2-Axle),eastbound,stationary,0.4625690281391144,154,2025-10-11T19:02:21.357293,ch02_20220108175448.mp4
789da184,56,Car,eastbound,stationary,0.429519921541214,154,2025-10-11T19:02:21.357293,ch02_20220108175448.mp4
51575993,52,Bus (2-Axle),northbound,stationary,0.42976680397987366,157,2025-10-11T19:02:21.687169,ch02_20220108175448.mp4
1c04e58f,57,2-Wheeler,southbound,westbound,0.5687426924705505,199,2025-10-11T19:02:26.097635,ch02_20220108175448.mp4
aa822542,61,2-Wheeler,southbound,westbound,0.6404279470443726,221,2025-10-11T19:02:28.437426,ch02_20220108175448.mp4
2113b1b2,65,Car,westbound,stationary,0.6082173585891724,243,2025-10-11T19:02:30.819861,ch02_20220108175448.mp4
6fe2fd92,67,2-Wheeler,southbound,southbound,0.45048415660858154,273,2025-10-11T19:02:33.998705,ch02_20220108175448.mp4
9114bb40,68,Car,eastbound,stationary,0.4190979301929474,273,2025-10-11T19:02:33.998705,ch02_20220108175448.mp4
8bb8d149,69,Truck (2-Axle),eastbound,stationary,0.42106378078460693,303,2025-10-11T19:02:37.127382,ch02_20220108175448.mp4
ce7798f4,71,Truck (2-Axle),eastbound,stationary,0.4478624165058136,332,2025-10-11T19:02:40.197103,ch02_20220108175448.mp4
6faaded6,70,2-Wheeler,southbound,westbound,0.5213059782981873,351,2025-10-11T19:02:42.237568,ch02_20220108175448.mp4
ebc93ee4,74,Omni Van,eastbound,stationary,0.43465456366539,368,2025-10-11T19:02:44.052901,ch02_20220108175448.mp4
99458ea8,77,Mini Truck,westbound,eastbound,0.42135655879974365,395,2025-10-11T19:02:46.914677,ch02_20220108175448.mp4
7316c732,76,Mini Truck,westbound,westbound,0.6010836362838745,405,2025-10-11T19:02:47.978679,ch02_20220108175448.mp4
3d14355b,73,2-Wheeler,southbound,westbound,0.40845155715942383,406,2025-10-11T19:02:48.089741,ch02_20220108175448.mp4
da2c5b21,80,Omni Van,westbound,westbound,0.5643323063850403,407,2025-10-11T19:02:48.183346,ch02_20220108175448.mp4
10592c9b,82,Car,westbound,stationary,0.43860921263694763,417,2025-10-11T19:02:49.232204,ch02_20220108175448.mp4
b87de5f2,87,Bus,southbound,westbound,0.7543667554855347,429,2025-10-11T19:02:50.537287,ch02_20220108175448.mp4
3b7b4b34,94,Truck (2-Axle),eastbound,stationary,0.44608110189437866,488,2025-10-11T19:02:56.787353,ch02_20220108175448.mp4
7030885d,92,2-Wheeler,southbound,westbound,0.4090157151222229,506,2025-10-11T19:02:58.668908,ch02_20220108175448.mp4
4d0dd8e6,99,Car (3-Axle),westbound,westbound,0.8431278467178345,531,2025-10-11T19:03:01.298455,ch02_20220108175448.mp4
7ef92699,100,Truck (2-Axle),eastbound,stationary,0.5176380276679993,554,2025-10-11T19:03:03.773383,ch02_20220108175448.mp4
dd7d9e50,105,Mini Truck,westbound,stationary,0.4964684545993805,585,2025-10-11T19:03:07.117283,ch02_20220108175448.mp4
5a7f1e8c,107,Truck (2-Axle),eastbound,stationary,0.4144141674041748,620,2025-10-11T19:03:10.877960,ch02_20220108175448.mp4
3509f60c,112,Omni Van,westbound,westbound,0.6626670360565186,670,2025-10-11T19:03:16.207379,ch02_20220108175448.mp4
79e2b27e,114,Car (3-Axle),southbound,westbound,0.4168374240398407,683,2025-10-11T19:03:17.558819,ch02_20220108175448.mp4
fe911eff,116,Mini Truck,eastbound,stationary,0.4601040482521057,697,2025-10-11T19:03:19.067305,ch02_20220108175448.mp4
9a79c9a9,118,Car,eastbound,stationary,0.4463050961494446,715,2025-10-11T19:03:20.967327,ch02_20220108175448.mp4
9b01d2cd,122,Truck (2-Axle),eastbound,stationary,0.41697752475738525,735,2025-10-11T19:03:23.047377,ch02_20220108175448.mp4
282c747b,129,2-Wheeler,westbound,stationary,0.49589285254478455,795,2025-10-11T19:03:29.354602,ch02_20220108175448.mp4
893f6c5c,131,Car (3-Axle),westbound,westbound,0.7434412837028503,819,2025-10-11T19:03:31.907159,ch02_20220108175448.mp4
9d16a508,141,Mini Truck,westbound,eastbound,0.558807373046875,906,2025-10-11T19:03:41.227219,ch02_20220108175448.mp4
bfe34484,139,LCV,westbound,westbound,0.5748716592788696,908,2025-10-11T19:03:41.436180,ch02_20220108175448.mp4
397e79ba,142,Truck (2-Axle),westbound,westbound,0.8101407289505005,914,2025-10-11T19:03:42.067430,ch02_20220108175448.mp4
8b3797d5,143,Truck (2-Axle),eastbound,stationary,0.5350559949874878,922,2025-10-11T19:03:42.907134,ch02_20220108175448.mp4
6c192451,144,Truck (3-Axle),southbound,westbound,0.8175682425498962,926,2025-10-11T19:03:43.337413,ch02_20220108175448.mp4
3986382c,147,2-Wheeler,westbound,eastbound,0.5427882075309753,934,2025-10-11T19:03:44.187288,ch02_20220108175448.mp4
3d7317f3,152,Car,eastbound,stationary,0.4621914327144623,971,2025-10-11T19:03:48.137212,ch02_20220108175448.mp4
52ab37be,154,2-Wheeler,southbound,westbound,0.49738720059394836,1126,2025-10-11T19:04:04.413488,ch02_20220108175448.mp4
666772e0,157,2-Wheeler,westbound,eastbound,0.5698720812797546,1171,2025-10-11T19:04:09.178401,ch02_20220108175448.mp4
cf05b07e,159,Truck (2-Axle),eastbound,stationary,0.44530123472213745,1190,2025-10-11T19:04:11.087151,ch02_20220108175448.mp4
27d78237,160,Mini Truck,eastbound,stationary,0.5430038571357727,1202,2025-10-11T19:04:12.318565,ch02_20220108175448.mp4
160ad78f,165,Car (2-Axle),westbound,eastbound,0.7160903811454773,1326,2025-10-11T19:04:25.267319,ch02_20220108175448.mp4
24a1e7a8,164,3-Wheeler (Auto Rickshaw),westbound,eastbound,0.5282647609710693,1331,2025-10-11T19:04:25.774254,ch02_20220108175448.mp4
a735e087,167,Car,westbound,eastbound,0.7919774651527405,1345,2025-10-11T19:04:27.247428,ch02_20220108175448.mp4
43f31939,174,3-Wheeler (Auto Rickshaw),westbound,eastbound,0.8600926399230957,1377,2025-10-11T19:04:30.540521,ch02_20220108175448.mp4
ccf5ab2f,177,Car,westbound,eastbound,0.7464334964752197,1400,2025-10-11T19:04:32.900313,ch02_20220108175448.mp4
a29bfba1,179,2-Wheeler,westbound,eastbound,0.516886293888092,1402,2025-10-11T19:04:33.100499,ch02_20220108175448.mp4
d22e3162,183,Truck (2-Axle),eastbound,stationary,0.4905754625797272,1432,2025-10-11T19:04:36.287407,ch02_20220108175448.mp4
4894f2c9,186,Jeep,westbound,stationary,0.5609228610992432,1443,2025-10-11T19:04:37.447249,ch02_20220108175448.mp4
bdc41f60,188,3-Wheeler (Auto Rickshaw),westbound,eastbound,0.7305853366851807,1450,2025-10-11T19:04:38.211386,ch02_20220108175448.mp4
e537af4a,191,Car,westbound,eastbound,0.4550577700138092,1486,2025-10-11T19:04:41.987334,ch02_20220108175448.mp4
b5903da4,193,Truck (2-Axle),eastbound,stationary,0.4500364661216736,1486,2025-10-11T19:04:41.987334,ch02_20220108175448.mp4
8534e5fc,190,2-Wheeler,southbound,westbound,0.5576764941215515,1490,2025-10-11T19:04:42.397247,ch02_20220108175448.mp4
42793f34,195,Truck (3-Axle),westbound,westbound,0.5864266753196716,1502,2025-10-11T19:04:43.667215,ch02_20220108175448.mp4
422d5c60,192,Bus,westbound,westbound,0.479592502117157,1502,2025-10-11T19:04:43.667215,ch02_20220108175448.mp4
839088a4,200,Truck (Multi-Axle),westbound,westbound,0.8347940444946289,1514,2025-10-11T19:04:44.937272,ch02_20220108175448.mp4
925f8f17,198,Bus (3-Axle),westbound,westbound,0.6645413637161255,1527,2025-10-11T19:04:46.287571,ch02_20220108175448.mp4
b861b9ec,206,Car,eastbound,eastbound,0.6683056950569153,1541,2025-10-11T19:04:47.758369,ch02_20220108175448.mp4
4e09bdde,208,Mini Truck,eastbound,stationary,0.4175069332122803,1548,2025-10-11T19:04:48.517447,ch02_20220108175448.mp4
fb0be181,205,2-Wheeler,southbound,southbound,0.4835612177848816,1554,2025-10-11T19:04:49.147347,ch02_20220108175448.mp4
0e16cf57,209,Truck (3-Axle),southbound,westbound,0.5020103454589844,1570,2025-10-11T19:04:50.812539,ch02_20220108175448.mp4
2531620f,212,Mini Truck,westbound,stationary,0.5613949298858643,1573,2025-10-11T19:04:51.117173,ch02_20220108175448.mp4
9c2d48ca,210,Car,westbound,eastbound,0.4727831184864044,1584,2025-10-11T19:04:52.259719,ch02_20220108175448.mp4
0cc15e1a,215,Car,eastbound,stationary,0.4028051793575287,1588,2025-10-11T19:04:52.697242,ch02_20220108175448.mp4
373ab7a0,217,Bus (2-Axle),eastbound,stationary,0.4054641127586365,1595,2025-10-11T19:04:53.434406,ch02_20220108175448.mp4
c0bffdcf,211,Mini Truck,eastbound,eastbound,0.43169379234313965,1602,2025-10-11T19:04:54.177291,ch02_20220108175448.mp4
73c79574,224,Truck (Multi-Axle),westbound,westbound,0.48854073882102966,1620,2025-10-11T19:04:56.057456,ch02_20220108175448.mp4
dfd8ca5e,223,Car (3-Axle),westbound,westbound,0.6400250196456909,1632,2025-10-11T19:04:57.308253,ch02_20220108175448.mp4
d6fe3c91,228,Truck (2-Axle),eastbound,stationary,0.5098630785942078,1654,2025-10-11T19:04:59.597411,ch02_20220108175448.mp4
c5552146,220,2-Wheeler,southbound,westbound,0.48048868775367737,1664,2025-10-11T19:05:00.637442,ch02_20220108175448.mp4
09b7cf3e,230,Car (3-Axle),southbound,westbound,0.6684775948524475,1666,2025-10-11T19:05:00.847293,ch02_20220108175448.mp4
c9fbcfe4,231,Car,eastbound,stationary,0.4473535716533661,1670,2025-10-11T19:05:01.258406,ch02_20220108175448.mp4
d8a32243,232,2-Wheeler,westbound,eastbound,0.42740535736083984,1671,2025-10-11T19:05:01.367368,ch02_20220108175448.mp4
ea5f82cf,235,2-Wheeler,westbound,stationary,0.48468220233917236,1690,2025-10-11T19:05:03.377976,ch02_20220108175448.mp4
4940050d,239,Omni Van,eastbound,stationary,0.48201924562454224,1735,2025-10-11T19:05:08.200361,ch02_20220108175448.mp4
8d759947,241,3-Wheeler (Auto Rickshaw),westbound,eastbound,0.843883752822876,1741,2025-10-11T19:05:08.854928,ch02_20220108175448.mp4
745dccd4,242,Car (2-Axle),westbound,eastbound,0.8417927622795105,1749,2025-10-11T19:05:09.717466,ch02_20220108175448.mp4
a67a7c71,238,Truck (2-Axle),eastbound,stationary,0.44418519735336304,1749,2025-10-11T19:05:09.717466,ch02_20220108175448.mp4
ce3fc57d,247,Car,westbound,stationary,0.712346076965332,1765,2025-10-11T19:05:11.404530,ch02_20220108175448.mp4
0c1ce384,248,2-Wheeler,westbound,eastbound,0.5188737511634827,1769,2025-10-11T19:05:11.826593,ch02_20220108175448.mp4
e5d8fcfe,246,Omni Van,westbound,westbound,0.5749110579490662,1775,2025-10-11T19:05:12.467548,ch02_20220108175448.mp4
eb4cf58d,253,Truck (2-Axle),eastbound,stationary,0.46200865507125854,1785,2025-10-11T19:05:13.537495,ch02_20220108175448.mp4
844d233d,256,Mini Truck,eastbound,stationary,0.5068963170051575,1788,2025-10-11T19:05:13.851481,ch02_20220108175448.mp4
a56b2fb1,260,Truck (3-Axle),westbound,westbound,0.8473672866821289,1830,2025-10-11T19:05:18.217534,ch02_20220108175448.mp4
1fc7e4f7,262,Truck (Multi-Axle),westbound,westbound,0.8926832675933838,1838,2025-10-11T19:05:19.077340,ch02_20220108175448.mp4
e58449bd,261,Omni Van,eastbound,stationary,0.6194292306900024,1846,2025-10-11T19:05:19.924248,ch02_20220108175448.mp4
e8e2703b,265,Truck (3-Axle),southbound,westbound,0.6273046135902405,1872,2025-10-11T19:05:22.687153,ch02_20220108175448.mp4
beea02c4,258,2-Wheeler,southbound,westbound,0.5653059482574463,1883,2025-10-11T19:05:23.867293,ch02_20220108175448.mp4
9344566d,270,Truck (2-Axle),eastbound,stationary,0.44670096039772034,1911,2025-10-11T19:05:26.867344,ch02_20220108175448.mp4
948543a4,272,Bus (2-Axle),northbound,stationary,0.4148990511894226,1922,2025-10-11T19:05:28.067345,ch02_20220108175448.mp4
bb518949,275,Car (3-Axle),westbound,westbound,0.8553649187088013,1955,2025-10-11T19:05:31.547220,ch02_20220108175448.mp4
97a46285,276,Mini Truck,eastbound,stationary,0.4219437539577484,1960,2025-10-11T19:05:32.087380,ch02_20220108175448.mp4
d612dec7,285,Truck (2-Axle),southbound,westbound,0.5274566411972046,2008,2025-10-11T19:05:37.272687,ch02_20220108175448.mp4
02e71424,287,Car,eastbound,stationary,0.46535786986351013,2013,2025-10-11T19:05:37.787348,ch02_20220108175448.mp4
c156acb5,288,Truck (3-Axle),southbound,westbound,0.5249086618423462,2015,2025-10-11T19:05:37.988869,ch02_20220108175448.mp4
0dae8dc3,292,LCV,westbound,eastbound,0.6236229538917542,2019,2025-10-11T19:05:38.402122,ch02_20220108175448.mp4
f160c6b9,294,Truck (2-Axle),westbound,stationary,0.5975232720375061,2025,2025-10-11T19:05:39.027371,ch02_20220108175448.mp4
801fc0fe,297,LCV,westbound,eastbound,0.7524186968803406,2050,2025-10-11T19:05:41.718235,ch02_20220108175448.mp4
9eaab74e,301,Omni Van,westbound,stationary,0.7323444485664368,2060,2025-10-11T19:05:42.762620,ch02_20220108175448.mp4
b1ba3bfb,303,3-Wheeler (Auto Rickshaw),westbound,eastbound,0.8746085166931152,2062,2025-10-11T19:05:42.973657,ch02_20220108175448.mp4
321f05d3,304,Mini Truck,westbound,stationary,0.7179433703422546,2066,2025-10-11T19:05:43.394328,ch02_20220108175448.mp4
5e5f7b65,306,Car,westbound,eastbound,0.8291417956352234,2084,2025-10-11T19:05:45.277773,ch02_20220108175448.mp4
aa283a9b,308,Bus (2-Axle),westbound,stationary,0.44930022954940796,2084,2025-10-11T19:05:45.277773,ch02_20220108175448.mp4
44c5ed30,310,Car,westbound,stationary,0.4072909653186798,2104,2025-10-11T19:05:47.387588,ch02_20220108175448.mp4
156e6a47,311,Bus (2-Axle),northbound,stationary,0.5052383542060852,2114,2025-10-11T19:05:48.457152,ch02_20220108175448.mp4
eef693f5,312,2-Wheeler,westbound,eastbound,0.4437796175479889,2120,2025-10-11T19:05:49.107178,ch02_20220108175448.mp4
6979a97b,314,Car,eastbound,stationary,0.4704495072364807,2204,2025-10-11T19:05:58.097371,ch02_20220108175448.mp4
27a3aba6,315,Truck (2-Axle),eastbound,stationary,0.49069955945014954,2226,2025-10-11T19:06:00.407599,ch02_20220108175448.mp4
bbf93c67,320,Mini Truck,eastbound,stationary,0.5205664038658142,2301,2025-10-11T19:06:08.367226,ch02_20220108175448.mp4
11443680,322,2-Wheeler,southbound,westbound,0.41196033358573914,2362,2025-10-11T19:06:14.787374,ch02_20220108175448.mp4
41ab60d7,325,2-Wheeler,westbound,eastbound,0.5705790519714355,2378,2025-10-11T19:06:16.427339,ch02_20220108175448.mp4
dffea07a,330,Truck (2-Axle),eastbound,stationary,0.5090148448944092,2481,2025-10-11T19:06:27.217253,ch02_20220108175448.mp4
e316ae6b,332,2-Wheeler,southbound,eastbound,0.4154452681541443,2503,2025-10-11T19:06:29.550241,ch02_20220108175448.mp4
c123033d,331,2-Wheeler,southbound,westbound,0.41363513469696045,2507,2025-10-11T19:06:29.977247,ch02_20220108175448.mp4
7f6dc6c2,335,Car,eastbound,stationary,0.40707826614379883,2544,2025-10-11T19:06:33.857295,ch02_20220108175448.mp4
509b31b8,336,Truck (2-Axle),eastbound,stationary,0.43130970001220703,2548,2025-10-11T19:06:34.287413,ch02_20220108175448.mp4
59d264fd,337,Car,eastbound,stationary,0.4029344320297241,2663,2025-10-11T19:06:46.577407,ch02_20220108175448.mp4
7f02fe89,339,Truck (2-Axle),eastbound,stationary,0.47899124026298523,2694,2025-10-11T19:06:49.877427,ch02_20220108175448.mp4
2a668975,340,2-Wheeler,southbound,westbound,0.5645857453346252,2718,2025-10-11T19:06:52.444616,ch02_20220108175448.mp4
f11fea20,341,Car,eastbound,stationary,0.46188217401504517,2731,2025-10-11T19:06:53.838084,ch02_20220108175448.mp4
85cd5f09,343,2-Wheeler,westbound,eastbound,0.4404083788394928,2743,2025-10-11T19:06:55.132441,ch02_20220108175448.mp4
58b7f85d,347,Mini Truck,eastbound,stationary,0.48101064562797546,2747,2025-10-11T19:06:55.557301,ch02_20220108175448.mp4
ab5e9480,348,Truck (2-Axle),eastbound,stationary,0.4005942940711975,2754,2025-10-11T19:06:56.277267,ch02_20220108175448.mp4
5cdb1284,349,2-Wheeler,westbound,westbound,0.452998548746109,2766,2025-10-11T19:06:57.527477,ch02_20220108175448.mp4
9482b465,351,Bus,eastbound,stationary,0.5161200761795044,2781,2025-10-11T19:06:59.147330,ch02_20220108175448.mp4
d44a99ae,344,2-Wheeler,southbound,southbound,0.5431330800056458,2786,2025-10-11T19:06:59.687289,ch02_20220108175448.mp4
10411739,353,Truck (2-Axle),eastbound,stationary,0.4213285744190216,2822,2025-10-11T19:07:03.467227,ch02_20220108175448.mp4
fe7b6358,354,Car,eastbound,stationary,0.40528810024261475,2839,2025-10-11T19:07:05.280171,ch02_20220108175448.mp4
502a8e01,356,Bus (2-Axle),northbound,stationary,0.42774587869644165,2854,2025-10-11T19:07:06.917447,ch02_20220108175448.mp4
7c039fd8,358,Truck (2-Axle),eastbound,stationary,0.48489075899124146,2908,2025-10-11T19:07:12.577518,ch02_20220108175448.mp4
d4d409b4,362,2-Wheeler,westbound,eastbound,0.5245010256767273,2998,2025-10-11T19:07:22.177536,ch02_20220108175448.mp4
f6844f50,363,Truck (2-Axle),eastbound,stationary,0.43352916836738586,3008,2025-10-11T19:07:23.217236,ch02_20220108175448.mp4
aa173019,365,Car,eastbound,stationary,0.42136311531066895,3028,2025-10-11T19:07:25.357231,ch02_20220108175448.mp4
bd58620f,366,2-Wheeler,westbound,eastbound,0.4576569199562073,3046,2025-10-11T19:07:27.277597,ch02_20220108175448.mp4
15ae0df4,373,Car,eastbound,westbound,0.500120222568512,3090,2025-10-11T19:07:32.020550,ch02_20220108175448.mp4
2b1439c3,374,Car (2-Axle),eastbound,westbound,0.5942111015319824,3091,2025-10-11T19:07:32.120792,ch02_20220108175448.mp4
d215e2cb,371,2-Wheeler,westbound,westbound,0.588911235332489,3124,2025-10-11T19:07:35.624771,ch02_20220108175448.mp4
3ad5d655,379,Car (3-Axle),southbound,westbound,0.9022613763809204,3137,2025-10-11T19:07:36.948270,ch02_20220108175448.mp4
bf65f895,382,Truck (2-Axle),eastbound,stationary,0.40236058831214905,3156,2025-10-11T19:07:38.937528,ch02_20220108175448.mp4
d23c5f1f,383,Car,eastbound,stationary,0.45973458886146545,3175,2025-10-11T19:07:40.927169,ch02_20220108175448.mp4
8d1ae346,389,2-Wheeler,westbound,eastbound,0.48793649673461914,3227,2025-10-11T19:07:46.370658,ch02_20220108175448.mp4
ca4cb71b,387,Omni Van,westbound,westbound,0.608970582485199,3230,2025-10-11T19:07:46.700025,ch02_20220108175448.mp4
0624e5d7,391,Truck (3-Axle),southbound,westbound,0.8008624315261841,3241,2025-10-11T19:07:47.807430,ch02_20220108175448.mp4
f792ad33,395,Bus (2-Axle),eastbound,stationary,0.5504456162452698,3254,2025-10-11T19:07:49.162633,ch02_20220108175448.mp4
62cf49df,400,2-Wheeler,westbound,eastbound,0.5703899264335632,3283,2025-10-11T19:07:52.203717,ch02_20220108175448.mp4
f73d36c5,402,Bus (2-Axle),eastbound,stationary,0.4443839490413666,3306,2025-10-11T19:07:54.607197,ch02_20220108175448.mp4
7e8a3762,405,2-Wheeler,southbound,westbound,0.5740599036216736,3323,2025-10-11T19:07:56.391680,ch02_20220108175448.mp4
e7f1d98c,407,Car,eastbound,stationary,0.4063222110271454,3355,2025-10-11T19:07:59.757161,ch02_20220108175448.mp4
e95249f4,409,Truck (2-Axle),eastbound,stationary,0.6047126650810242,3364,2025-10-11T19:08:00.697219,ch02_20220108175448.mp4
87499be6,412,Bus (2-Axle),northbound,stationary,0.5174671411514282,3404,2025-10-11T19:08:04.827632,ch02_20220108175448.mp4
c31f7a09,416,Omni Van,westbound,westbound,0.56903076171875,3436,2025-10-11T19:08:08.302740,ch02_20220108175448.mp4
8167a2b3,417,2-Wheeler,westbound,westbound,0.4791405498981476,3442,2025-10-11T19:08:08.937418,ch02_20220108175448.mp4
c7c5dace,421,Truck (3-Axle),southbound,westbound,0.4672040641307831,3447,2025-10-11T19:08:09.450082,ch02_20220108175448.mp4
82dcd418,422,Car (3-Axle),southbound,westbound,0.5391619205474854,3452,2025-10-11T19:08:09.993474,ch02_20220108175448.mp4
575a4f56,425,Car (3-Axle),westbound,westbound,0.8998635411262512,3463,2025-10-11T19:08:11.167304,ch02_20220108175448.mp4
fb9e4268,432,Bus (2-Axle),westbound,eastbound,0.5602349042892456,3500,2025-10-11T19:08:15.157316,ch02_20220108175448.mp4
4dfffec7,438,Mini Truck,westbound,eastbound,0.5864503383636475,3502,2025-10-11T19:08:15.378964,ch02_20220108175448.mp4
eca0eaf5,439,Car (3-Axle),westbound,westbound,0.747997522354126,3506,2025-10-11T19:08:15.807568,ch02_20220108175448.mp4
4133030d,441,2-Wheeler,westbound,westbound,0.4733564853668213,3532,2025-10-11T19:08:18.557193,ch02_20220108175448.mp4
70f5216d,443,Bus (2-Axle),westbound,stationary,0.42073696851730347,3533,2025-10-11T19:08:18.657173,ch02_20220108175448.mp4
43d872c3,446,2-Wheeler,southbound,eastbound,0.6874496340751648,3545,2025-10-11T19:08:19.937367,ch02_20220108175448.mp4
4f15d07f,448,Car,eastbound,stationary,0.47667431831359863,3547,2025-10-11T19:08:20.149433,ch02_20220108175448.mp4
aa354553,449,2-Wheeler,westbound,eastbound,0.5069920420646667,3572,2025-10-11T19:08:22.827569,ch02_20220108175448.mp4
bc695656,450,2-Wheeler,westbound,eastbound,0.4226711392402649,3644,2025-10-11T19:08:30.497342,ch02_20220108175448.mp4
727c3527,452,Bus (2-Axle),northbound,stationary,0.5211496949195862,3654,2025-10-11T19:08:31.557288,ch02_20220108175448.mp4
c1c0e02b,451,Truck (2-Axle),eastbound,stationary,0.4500315189361572,3654,2025-10-11T19:08:31.557288,ch02_20220108175448.mp4
81191260,456,Bus (2-Axle),northbound,stationary,0.4503903090953827,3741,2025-10-11T19:08:40.907414,ch02_20220108175448.mp4
45bb8ebe,457,2-Wheeler,westbound,eastbound,0.4758884310722351,3745,2025-10-11T19:08:41.338896,ch02_20220108175448.mp4
4b6ed931,458,Truck (2-Axle),eastbound,stationary,0.42458534240722656,3771,2025-10-11T19:08:44.171783,ch02_20220108175448.mp4
047819d0,459,Bus (2-Axle),northbound,stationary,0.43863847851753235,3782,2025-10-11T19:08:45.347312,ch02_20220108175448.mp4
c29be83f,461,2-Wheeler,southbound,westbound,0.4315060079097748,3864,2025-10-11T19:08:54.117320,ch02_20220108175448.mp4
24019a50,465,Bus (2-Axle),eastbound,stationary,0.4904221296310425,3868,2025-10-11T19:08:54.547310,ch02_20220108175448.mp4
0b13a805,469,Truck (2-Axle),eastbound,stationary,0.46328940987586975,3893,2025-10-11T19:08:57.207320,ch02_20220108175448.mp4
ddfbb7e4,471,Mini Truck,eastbound,stationary,0.5295352935791016,3907,2025-10-11T19:08:58.690803,ch02_20220108175448.mp4
ed0c1115,470,3-Wheeler (Auto Rickshaw),eastbound,westbound,0.4214538037776947,3913,2025-10-11T19:08:59.327412,ch02_20220108175448.mp4
7ab3f2a0,472,Bus (2-Axle),northbound,stationary,0.7701339721679688,3915,2025-10-11T19:08:59.553373,ch02_20220108175448.mp4
d16b03ee,475,Bus (2-Axle),eastbound,stationary,0.48681753873825073,3935,2025-10-11T19:09:01.693853,ch02_20220108175448.mp4
beaf4d2e,478,Bus (2-Axle),northbound,stationary,0.48257172107696533,3956,2025-10-11T19:09:03.937507,ch02_20220108175448.mp4
b743cd0f,480,3-Wheeler (Auto Rickshaw),eastbound,stationary,0.40514662861824036,3959,2025-10-11T19:09:04.267498,ch02_20220108175448.mp4
b8774eef,481,Bus (3-Axle),westbound,westbound,0.8965171575546265,3962,2025-10-11T19:09:04.587406,ch02_20220108175448.mp4
7f2ee933,486,Car,eastbound,stationary,0.43711984157562256,4010,2025-10-11T19:09:09.777437,ch02_20220108175448.mp4
80d25154,490,Car,eastbound,stationary,0.4082757234573364,4044,2025-10-11T19:09:13.383120,ch02_20220108175448.mp4
22b7a988,491,Car (3-Axle),westbound,westbound,0.8702206611633301,4046,2025-10-11T19:09:13.607438,ch02_20220108175448.mp4
0f1b437b,494,LCV,eastbound,stationary,0.5374994874000549,4063,2025-10-11T19:09:15.407337,ch02_20220108175448.mp4
871d45e7,497,Mini Truck,eastbound,stationary,0.5533623695373535,4073,2025-10-11T19:09:16.477289,ch02_20220108175448.mp4
ce3dc983,495,Car,eastbound,stationary,0.5052164793014526,4077,2025-10-11T19:09:16.907503,ch02_20220108175448.mp4
86093b70,501,Bus (2-Axle),westbound,westbound,0.6349006295204163,4089,2025-10-11T19:09:18.187349,ch02_20220108175448.mp4
