unique_id,display_id,vehicle_type,direction,cardinal_direction,confidence,frame_detected,timestamp,source_file
2e5a07b5,165,3-Wheeler (Auto Rickshaw),eastbound,westbound,0.4005516469478607,853,2025-10-11T19:12:38.563466,ch02_20220108175448.mp4
d08f8667,169,3-Wheeler (Auto Rickshaw),southbound,stationary,0.3083227276802063,854,2025-10-11T19:12:38.675057,ch02_20220108175448.mp4
36f2c5ed,168,3-Wheeler (Auto Rickshaw),westbound,westbound,0.5748716592788696,908,2025-10-11T19:12:44.448382,ch02_20220108175448.mp4
aa5a79a7,175,3-Wheeler (Auto Rickshaw),westbound,eastbound,0.642389178276062,909,2025-10-11T19:12:44.552384,ch02_20220108175448.mp4
d5758b39,174,Omni Van,westbound,eastbound,0.6201616525650024,912,2025-10-11T19:12:44.883288,ch02_20220108175448.mp4
e91c4867,176,Car,eastbound,stationary,0.3220002353191376,913,2025-10-11T19:12:44.981520,ch02_20220108175448.mp4
c27b51cb,173,Mini Truck,westbound,eastbound,0.4516192078590393,918,2025-10-11T19:12:45.508328,ch02_20220108175448.mp4
82d5c9a3,179,Truck (2-Axle),southbound,westbound,0.8175682425498962,926,2025-10-11T19:12:46.352479,ch02_20220108175448.mp4
53480da4,181,2-Wheeler,westbound,stationary,0.3382509648799896,932,2025-10-11T19:12:46.967681,ch02_20220108175448.mp4
d79df3bd,187,Car,westbound,stationary,0.5185551643371582,954,2025-10-11T19:12:49.297256,ch02_20220108175448.mp4
5048337a,188,Omni Van,eastbound,stationary,0.35953715443611145,987,2025-10-11T19:12:52.764300,ch02_20220108175448.mp4
a49956f5,189,Car,eastbound,stationary,0.3022351562976837,987,2025-10-11T19:12:52.764300,ch02_20220108175448.mp4
155d1614,192,2-Wheeler,westbound,stationary,0.30630069971084595,1021,2025-10-11T19:12:56.309615,ch02_20220108175448.mp4
3e01ab28,195,Bus,eastbound,stationary,0.3778707683086395,1086,2025-10-11T19:13:03.027336,ch02_20220108175448.mp4
feb3adec,196,Omni Van,eastbound,stationary,0.6356101036071777,1095,2025-10-11T19:13:03.948350,ch02_20220108175448.mp4
93183ab0,194,2-Wheeler,southbound,southbound,0.3326101005077362,1123,2025-10-11T19:13:06.857368,ch02_20220108175448.mp4
a5f980b3,200,2-Wheeler,westbound,stationary,0.3052668571472168,1137,2025-10-11T19:13:08.328309,ch02_20220108175448.mp4
5d188321,204,2-Wheeler,westbound,eastbound,0.3402717113494873,1167,2025-10-11T19:13:11.437499,ch02_20220108175448.mp4
c0dcccf4,203,3-Wheeler (Auto Rickshaw),northbound,eastbound,0.34092530608177185,1167,2025-10-11T19:13:11.437499,ch02_20220108175448.mp4
b89fde2e,205,Car,eastbound,stationary,0.3496757447719574,1169,2025-10-11T19:13:11.652582,ch02_20220108175448.mp4
97f98a71,209,Car,eastbound,stationary,0.731509804725647,1226,2025-10-11T19:13:17.617637,ch02_20220108175448.mp4
7cf7b86c,211,Car,eastbound,stationary,0.300817608833313,1254,2025-10-11T19:13:20.527247,ch02_20220108175448.mp4
d9e52116,216,3-Wheeler (Auto Rickshaw),westbound,eastbound,0.351336807012558,1322,2025-10-11T19:13:27.643113,ch02_20220108175448.mp4
f98257fe,218,Car,eastbound,stationary,0.36615410447120667,1354,2025-10-11T19:13:31.080588,ch02_20220108175448.mp4
ca581109,212,3-Wheeler (Auto Rickshaw),eastbound,eastbound,0.5669466853141785,1358,2025-10-11T19:13:31.504292,ch02_20220108175448.mp4
aaf8e676,226,3-Wheeler (Auto Rickshaw),westbound,eastbound,0.8396497964859009,1375,2025-10-11T19:13:33.274602,ch02_20220108175448.mp4
b60b5420,228,Car,westbound,stationary,0.5910604000091553,1397,2025-10-11T19:13:35.610382,ch02_20220108175448.mp4
b9304fd4,229,Bus,eastbound,stationary,0.4147956371307373,1399,2025-10-11T19:13:35.832234,ch02_20220108175448.mp4
97c2f3ed,231,2-Wheeler,westbound,stationary,0.6363808512687683,1400,2025-10-11T19:13:35.937809,ch02_20220108175448.mp4
7d1c3322,233,Car,eastbound,stationary,0.3638108968734741,1424,2025-10-11T19:13:38.467453,ch02_20220108175448.mp4
b252f9e5,235,Car,westbound,stationary,0.6628106236457825,1432,2025-10-11T19:13:39.311988,ch02_20220108175448.mp4
a18671b6,234,3-Wheeler (Auto Rickshaw),eastbound,stationary,0.38904720544815063,1436,2025-10-11T19:13:39.759120,ch02_20220108175448.mp4
d9b42754,237,Car,eastbound,stationary,0.3246665298938751,1437,2025-10-11T19:13:39.867559,ch02_20220108175448.mp4
33d5a70e,240,3-Wheeler (Auto Rickshaw),westbound,stationary,0.31896501779556274,1445,2025-10-11T19:13:40.695914,ch02_20220108175448.mp4
868153cd,241,2-Wheeler,southbound,westbound,0.5576764941215515,1490,2025-10-11T19:13:45.584691,ch02_20220108175448.mp4
1564979e,248,Car,westbound,northbound,0.31289559602737427,1496,2025-10-11T19:13:46.217470,ch02_20220108175448.mp4
6975c029,249,3-Wheeler (Auto Rickshaw),eastbound,westbound,0.4093981683254242,1500,2025-10-11T19:13:46.621344,ch02_20220108175448.mp4
cb0ae248,247,Truck (2-Axle),westbound,westbound,0.5864266753196716,1502,2025-10-11T19:13:46.853319,ch02_20220108175448.mp4
84d1f0df,245,Bus,westbound,westbound,0.479592502117157,1502,2025-10-11T19:13:46.853319,ch02_20220108175448.mp4
ff07e50a,244,Car,eastbound,westbound,0.36920925974845886,1504,2025-10-11T19:13:47.060554,ch02_20220108175448.mp4
048163c4,251,Truck (Multi-Axle),westbound,stationary,0.7335793972015381,1508,2025-10-11T19:13:47.510138,ch02_20220108175448.mp4
2277dc8c,258,Omni Van,eastbound,stationary,0.3310318887233734,1537,2025-10-11T19:13:50.634375,ch02_20220108175448.mp4
714c76dc,262,Car,westbound,stationary,0.4401950240135193,1539,2025-10-11T19:13:50.847519,ch02_20220108175448.mp4
8136b70c,263,3-Wheeler (Auto Rickshaw),eastbound,eastbound,0.4364520311355591,1539,2025-10-11T19:13:50.847519,ch02_20220108175448.mp4
a4163253,261,3-Wheeler (Auto Rickshaw),northbound,eastbound,0.3418838381767273,1540,2025-10-11T19:13:50.949916,ch02_20220108175448.mp4
f2af4802,264,Car,eastbound,stationary,0.41406360268592834,1550,2025-10-11T19:13:51.998593,ch02_20220108175448.mp4
9b693deb,260,2-Wheeler,southbound,southbound,0.4835612177848816,1554,2025-10-11T19:13:52.432690,ch02_20220108175448.mp4
9ee34887,268,3-Wheeler (Auto Rickshaw),southbound,stationary,0.30447712540626526,1564,2025-10-11T19:13:53.518432,ch02_20220108175448.mp4
dbb5c6ff,271,Mini Truck,westbound,stationary,0.4309806525707245,1571,2025-10-11T19:13:54.268339,ch02_20220108175448.mp4
e9280dd8,274,3-Wheeler (Auto Rickshaw),eastbound,eastbound,0.36445796489715576,1600,2025-10-11T19:13:57.360292,ch02_20220108175448.mp4
87de8e99,280,Truck (2-Axle),westbound,westbound,0.3154124617576599,1610,2025-10-11T19:13:58.419442,ch02_20220108175448.mp4
25033bb2,283,3-Wheeler (Auto Rickshaw),eastbound,stationary,0.3051915168762207,1614,2025-10-11T19:13:58.855394,ch02_20220108175448.mp4
57923e16,285,Truck (Multi-Axle),westbound,westbound,0.626448929309845,1618,2025-10-11T19:13:59.270424,ch02_20220108175448.mp4
f0156235,282,Car,westbound,westbound,0.3888643980026245,1623,2025-10-11T19:13:59.801279,ch02_20220108175448.mp4
14828b4f,288,Omni Van,westbound,westbound,0.3374665081501007,1630,2025-10-11T19:14:00.534891,ch02_20220108175448.mp4
98a06484,297,Car,eastbound,stationary,0.3527103662490845,1654,2025-10-11T19:14:03.039500,ch02_20220108175448.mp4
b3c22b85,275,2-Wheeler,southbound,westbound,0.3640064001083374,1663,2025-10-11T19:14:03.978932,ch02_20220108175448.mp4
2a8ccb28,298,Car,southbound,westbound,0.6684775948524475,1666,2025-10-11T19:14:04.294533,ch02_20220108175448.mp4
2d9af33a,301,2-Wheeler,westbound,eastbound,0.48459774255752563,1670,2025-10-11T19:14:04.701235,ch02_20220108175448.mp4
78926523,302,Omni Van,southbound,westbound,0.48972275853157043,1681,2025-10-11T19:14:05.827555,ch02_20220108175448.mp4
489aba8a,304,2-Wheeler,westbound,stationary,0.3737136423587799,1685,2025-10-11T19:14:06.262170,ch02_20220108175448.mp4
2bd52174,313,3-Wheeler (Auto Rickshaw),westbound,eastbound,0.685666561126709,1739,2025-10-11T19:14:11.997322,ch02_20220108175448.mp4
a952fc79,320,2-Wheeler,westbound,eastbound,0.3067089319229126,1766,2025-10-11T19:14:14.910349,ch02_20220108175448.mp4
64e82b0d,319,3-Wheeler (Auto Rickshaw),westbound,westbound,0.5749110579490662,1775,2025-10-11T19:14:15.866171,ch02_20220108175448.mp4
cdea4921,315,Omni Van,westbound,westbound,0.48206400871276855,1777,2025-10-11T19:14:16.087280,ch02_20220108175448.mp4
4d6fac16,321,Car,eastbound,eastbound,0.33497658371925354,1778,2025-10-11T19:14:16.207465,ch02_20220108175448.mp4
d20cecbe,324,3-Wheeler (Auto Rickshaw),northbound,stationary,0.5283740758895874,1785,2025-10-11T19:14:16.966645,ch02_20220108175448.mp4
9f549541,327,Car,westbound,stationary,0.6258490681648254,1786,2025-10-11T19:14:17.071637,ch02_20220108175448.mp4
de001a33,331,Truck (Multi-Axle),southbound,westbound,0.466198593378067,1794,2025-10-11T19:14:17.914234,ch02_20220108175448.mp4
cab9f58c,323,Car,eastbound,eastbound,0.6297983527183533,1808,2025-10-11T19:14:19.386355,ch02_20220108175448.mp4
56c3188e,334,Car,eastbound,eastbound,0.6196492910385132,1809,2025-10-11T19:14:19.491678,ch02_20220108175448.mp4
cf44f56d,338,Truck (2-Axle),westbound,westbound,0.8473672866821289,1830,2025-10-11T19:14:21.677363,ch02_20220108175448.mp4
ad894132,341,Truck (Multi-Axle),westbound,westbound,0.856985330581665,1836,2025-10-11T19:14:22.288401,ch02_20220108175448.mp4
07b18839,342,3-Wheeler (Auto Rickshaw),southbound,stationary,0.36541619896888733,1854,2025-10-11T19:14:24.187469,ch02_20220108175448.mp4
03295288,333,2-Wheeler,southbound,westbound,0.5653059482574463,1883,2025-10-11T19:14:27.243767,ch02_20220108175448.mp4
87216a2a,345,Car,eastbound,stationary,0.38768672943115234,1896,2025-10-11T19:14:28.655204,ch02_20220108175448.mp4
aa40faf0,351,3-Wheeler (Auto Rickshaw),northbound,stationary,0.35847875475883484,1901,2025-10-11T19:14:29.184525,ch02_20220108175448.mp4
92418478,352,3-Wheeler (Auto Rickshaw),westbound,westbound,0.8075764775276184,1952,2025-10-11T19:14:34.704416,ch02_20220108175448.mp4
2832c0e9,361,Car,eastbound,northbound,0.31702232360839844,1967,2025-10-11T19:14:36.328370,ch02_20220108175448.mp4
dd40e5d2,363,Car,southbound,westbound,0.8941180109977722,1970,2025-10-11T19:14:36.637688,ch02_20220108175448.mp4
4cfddb9e,362,Bus,eastbound,stationary,0.4064466953277588,1971,2025-10-11T19:14:36.747551,ch02_20220108175448.mp4
b82a5700,366,3-Wheeler (Auto Rickshaw),northbound,stationary,0.31444868445396423,1980,2025-10-11T19:14:37.719114,ch02_20220108175448.mp4
e26c377c,369,3-Wheeler (Auto Rickshaw),eastbound,westbound,0.5421732068061829,1992,2025-10-11T19:14:39.011525,ch02_20220108175448.mp4
9f5d9040,368,Omni Van,southbound,westbound,0.8161479234695435,2005,2025-10-11T19:14:40.370233,ch02_20220108175448.mp4
67c152b0,371,3-Wheeler (Auto Rickshaw),eastbound,westbound,0.37420982122421265,2012,2025-10-11T19:14:41.104458,ch02_20220108175448.mp4
a374723e,372,Truck (2-Axle),southbound,westbound,0.5249086618423462,2015,2025-10-11T19:14:41.420147,ch02_20220108175448.mp4
a8876e6a,376,Omni Van,westbound,northbound,0.7639287114143372,2026,2025-10-11T19:14:42.556058,ch02_20220108175448.mp4
1c16cc1f,377,3-Wheeler (Auto Rickshaw),westbound,eastbound,0.8153433799743652,2036,2025-10-11T19:14:43.687364,ch02_20220108175448.mp4
6c80a904,379,3-Wheeler (Auto Rickshaw),northbound,stationary,0.30804380774497986,2043,2025-10-11T19:14:44.467744,ch02_20220108175448.mp4
40fc3d36,381,Car,eastbound,stationary,0.4056903123855591,2049,2025-10-11T19:14:45.119258,ch02_20220108175448.mp4
8d19ceef,378,Car,westbound,eastbound,0.6012284755706787,2052,2025-10-11T19:14:45.436224,ch02_20220108175448.mp4
d31603e4,384,3-Wheeler (Auto Rickshaw),westbound,eastbound,0.8154522776603699,2060,2025-10-11T19:14:46.289876,ch02_20220108175448.mp4
d40829b4,386,Omni Van,westbound,stationary,0.6652325987815857,2072,2025-10-11T19:14:47.588460,ch02_20220108175448.mp4
fac575bf,385,Car,westbound,stationary,0.30508312582969666,2073,2025-10-11T19:14:47.697565,ch02_20220108175448.mp4
5574066b,389,Mini Truck,westbound,stationary,0.3582037687301636,2077,2025-10-11T19:14:48.122250,ch02_20220108175448.mp4
c06f31e5,390,Bus,westbound,stationary,0.49346935749053955,2079,2025-10-11T19:14:48.328593,ch02_20220108175448.mp4
b08c4714,388,Car,westbound,westbound,0.4221462309360504,2081,2025-10-11T19:14:48.529454,ch02_20220108175448.mp4
54e131b8,391,Car,westbound,stationary,0.7759590744972229,2102,2025-10-11T19:14:50.817228,ch02_20220108175448.mp4
046da5aa,392,Car,eastbound,stationary,0.34898656606674194,2104,2025-10-11T19:14:51.027333,ch02_20220108175448.mp4
cd6c6464,393,3-Wheeler (Auto Rickshaw),northbound,stationary,0.5161936283111572,2112,2025-10-11T19:14:51.897569,ch02_20220108175448.mp4
6b62ba95,394,2-Wheeler,westbound,northbound,0.6118818521499634,2115,2025-10-11T19:14:52.217303,ch02_20220108175448.mp4
edc9787f,399,3-Wheeler (Auto Rickshaw),eastbound,westbound,0.3549726903438568,2221,2025-10-11T19:15:03.425336,ch02_20220108175448.mp4
95ba58ad,400,3-Wheeler (Auto Rickshaw),eastbound,westbound,0.3859585225582123,2239,2025-10-11T19:15:05.379787,ch02_20220108175448.mp4
5f9b6597,403,Car,westbound,stationary,0.4863021969795227,2262,2025-10-11T19:15:07.807230,ch02_20220108175448.mp4
f29c5ba6,405,Car,eastbound,eastbound,0.6777399182319641,2304,2025-10-11T19:15:12.358305,ch02_20220108175448.mp4
c5340a12,412,3-Wheeler (Auto Rickshaw),southbound,stationary,0.3051011264324188,2304,2025-10-11T19:15:12.358305,ch02_20220108175448.mp4
394a45fc,408,Car,westbound,westbound,0.47215697169303894,2318,2025-10-11T19:15:13.857309,ch02_20220108175448.mp4
648841b6,417,Car,westbound,stationary,0.3260800838470459,2354,2025-10-11T19:15:17.754622,ch02_20220108175448.mp4
bda6ac2f,415,2-Wheeler,southbound,westbound,0.41196033358573914,2362,2025-10-11T19:15:18.567314,ch02_20220108175448.mp4
e2ab67b9,421,2-Wheeler,westbound,eastbound,0.3889026939868927,2366,2025-10-11T19:15:18.987502,ch02_20220108175448.mp4
b178e03c,420,Car,eastbound,eastbound,0.6956122517585754,2382,2025-10-11T19:15:20.712228,ch02_20220108175448.mp4
dd4f58ee,427,Car,westbound,stationary,0.3461892604827881,2404,2025-10-11T19:15:23.007692,ch02_20220108175448.mp4
91d2315a,428,3-Wheeler (Auto Rickshaw),northbound,stationary,0.39554333686828613,2407,2025-10-11T19:15:23.335122,ch02_20220108175448.mp4
292010ae,425,Car,eastbound,stationary,0.3103048801422119,2413,2025-10-11T19:15:23.957430,ch02_20220108175448.mp4
d06419a5,435,3-Wheeler (Auto Rickshaw),eastbound,eastbound,0.35554277896881104,2494,2025-10-11T19:15:32.507315,ch02_20220108175448.mp4
d75a7ff3,438,Car,westbound,stationary,0.30407506227493286,2498,2025-10-11T19:15:32.916651,ch02_20220108175448.mp4
229ef51b,440,Omni Van,southbound,eastbound,0.4629463255405426,2504,2025-10-11T19:15:33.537378,ch02_20220108175448.mp4
f5ec5828,436,2-Wheeler,southbound,westbound,0.3511577546596527,2506,2025-10-11T19:15:33.769133,ch02_20220108175448.mp4
e57567c8,442,Car,eastbound,eastbound,0.6904623508453369,2528,2025-10-11T19:15:36.089899,ch02_20220108175448.mp4
ba7d2068,444,Car,eastbound,stationary,0.3122383654117584,2530,2025-10-11T19:15:36.307352,ch02_20220108175448.mp4
345613be,450,3-Wheeler (Auto Rickshaw),southbound,eastbound,0.5509743094444275,2541,2025-10-11T19:15:37.479328,ch02_20220108175448.mp4
66ddb5dd,452,Omni Van,eastbound,stationary,0.652539074420929,2542,2025-10-11T19:15:37.588434,ch02_20220108175448.mp4
4de91889,455,Omni Van,eastbound,stationary,0.5084345936775208,2580,2025-10-11T19:15:41.584409,ch02_20220108175448.mp4
9a03c5c0,462,Car,westbound,stationary,0.330919086933136,2646,2025-10-11T19:15:48.587497,ch02_20220108175448.mp4
aeceb84f,463,Omni Van,eastbound,stationary,0.4350648820400238,2661,2025-10-11T19:15:50.167459,ch02_20220108175448.mp4
6a478328,466,Mini Truck,eastbound,stationary,0.43693724274635315,2688,2025-10-11T19:15:53.048545,ch02_20220108175448.mp4
588264df,469,Car,westbound,stationary,0.31549888849258423,2704,2025-10-11T19:15:54.747688,ch02_20220108175448.mp4
b57ffae8,470,2-Wheeler,southbound,westbound,0.5645857453346252,2718,2025-10-11T19:15:56.197521,ch02_20220108175448.mp4
8972562c,472,2-Wheeler,westbound,eastbound,0.39333608746528625,2732,2025-10-11T19:15:57.643513,ch02_20220108175448.mp4
4b0c5b84,478,Bus,eastbound,stationary,0.4852962791919708,2742,2025-10-11T19:15:58.701579,ch02_20220108175448.mp4
2b28341b,480,2-Wheeler,westbound,westbound,0.452998548746109,2766,2025-10-11T19:16:01.257925,ch02_20220108175448.mp4
5ee3570a,475,2-Wheeler,southbound,southbound,0.5431330800056458,2786,2025-10-11T19:16:03.394732,ch02_20220108175448.mp4
99fc7b8f,485,Car,eastbound,westbound,0.32633599638938904,2827,2025-10-11T19:16:07.657364,ch02_20220108175448.mp4
49c0ab04,487,3-Wheeler (Auto Rickshaw),eastbound,westbound,0.7255217432975769,2843,2025-10-11T19:16:09.307328,ch02_20220108175448.mp4
3d78e20f,488,3-Wheeler (Auto Rickshaw),northbound,stationary,0.42774587869644165,2854,2025-10-11T19:16:10.472458,ch02_20220108175448.mp4
320d0a21,492,Car,westbound,eastbound,0.40400010347366333,2935,2025-10-11T19:16:18.847619,ch02_20220108175448.mp4
0e121093,495,Car,eastbound,westbound,0.4734611213207245,2940,2025-10-11T19:16:19.347451,ch02_20220108175448.mp4
3288d3ad,497,Car,westbound,eastbound,0.35848021507263184,2966,2025-10-11T19:16:22.007001,ch02_20220108175448.mp4
90c69424,498,3-Wheeler (Auto Rickshaw),northbound,stationary,0.4496937096118927,2972,2025-10-11T19:16:22.629501,ch02_20220108175448.mp4
